年,週,腸病毒健保就診人次,健保就診總人次,就診類別_年齡層_住院_0-2,就診類別_年齡層_住院_10-14,就診類別_年齡層_住院_15+,就診類別_年齡層_住院_3-4,就診類別_年齡層_住院_5-9,就診類別_年齡層_門診_0-2,就診類別_年齡層_門診_10-14,就診類別_年齡層_門診_15+,就診類別_年齡層_門診_3-4,就診類別_年齡層_門診_5-9,腸病毒急診就診人次,年齡別_0,年齡別_1-3,年齡別_16+,年齡別_4-6,年齡別_7-15,腸病毒總人數,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速,腸病毒總人數_moving_avg,爆發預測,DT
2011,5,388,1024161,4,0,0,2,3,57,43,47,93,139,73.0,8.0,38.0,11.0,12.0,4.0,461.0,174.2,7.258333333333333,6.4958794073906825,25.6,0.8,24.8,1.8383164864553807,25.0,2.6,14.0,1.6866134875100838,15.27044595616024,13.465578231292515,13.504591836734695,16.621655328798187,17.602040816326532,15.464237123420794,1.6695250721654908,75.31893579349548,1.9614661654135341,9.2,1029.2857142857142,0.0,2011-02-06
2011,6,491,1601495,5,1,0,0,1,113,29,83,125,134,49.0,7.0,29.0,5.0,3.0,5.0,540.0,388.4,16.183333333333334,17.972531375907266,74.00000000000001,1.4,72.60000000000002,1.661640080875588,26.0,4.1,11.0,1.1616686687738746,16.243707482993198,15.281904761904759,15.341099773242625,17.713435374149658,17.607596371882092,15.827275672173634,1.1350592372302613,75.46216516557806,2.3385440780704942,12.0,883.8571428571429,0.0,2011-02-13
2011,7,439,1642256,1,0,1,0,0,109,32,60,111,125,23.0,2.0,9.0,4.0,5.0,3.0,462.0,1178.1999999999996,49.09166666666666,21.3041722116394,115.0,14.2,100.8,1.098183544728776,23.0,2.6,9.0,0.5660847192070418,14.056958616780046,13.599410430839006,13.57670068027211,14.49934807256236,14.815249433106574,13.972108843537411,0.5235673103280348,85.00152207230916,2.1333887180880344,12.0,772.0,0.0,2011-02-20
2011,8,447,1767750,1,0,0,2,2,99,28,74,99,142,34.0,3.0,18.0,4.0,9.0,0.0,481.0,70.80000000000003,2.9500000000000006,3.974374438061045,14.799999999999995,0.2,14.599999999999998,1.6949515063278422,28.0,6.8,13.0,1.5255957754288954,17.942885487528343,16.348480725623578,16.376303854875278,19.474489795918366,19.871088435374148,17.999902818270165,1.5029759147514197,75.91631236393344,1.8721733381877204,8.1,692.0,0.0,2011-02-27
2011,9,482,1643918,6,1,0,3,3,121,32,57,116,143,40.0,3.0,23.0,5.0,7.0,2.0,522.0,130.60000000000002,5.441666666666667,2.532556135549644,10.6,1.4,9.2,1.597455464573677,28.0,5.2,12.0,1.12613368548529,15.460218253968256,14.495895691609974,14.489455782312927,16.760544217687073,16.90017006802721,15.13786848072562,1.106535767958296,78.75423888845152,2.3692202581691335,11.0,620.8571428571429,0.0,2011-03-06
2011,10,437,1736664,4,1,0,0,0,107,43,50,92,140,25.0,4.0,12.0,1.0,5.0,3.0,462.0,1290.4,53.76666666666667,31.417118937274324,145.79999999999995,18.2,127.59999999999998,1.3561054632080567,26.0,4.5,13.0,0.8625561372358617,15.196409674981105,14.452154195011337,14.180839002267575,16.051530612244896,16.225056689342402,15.231908001295755,0.8356135087279042,75.88814246739256,2.4178784052428086,12.0,545.7142857142857,0.0,2011-03-13
2011,11,414,1774482,4,0,0,4,3,75,41,56,84,147,26.0,2.0,14.0,6.0,3.0,1.0,440.0,65.0,2.708333333333333,1.1780295510675467,5.2,0.8,4.4,2.0000297596816274,31.0,3.4,13.0,1.4371806420273292,17.55294784580499,16.040816326530617,16.24795918367347,19.025510204081627,19.409353741496602,17.47648202137998,1.4083744991241325,69.06138872240535,2.4017230576441104,12.0,481.14285714285717,0.0,2011-03-20
2011,12,455,1742695,3,0,0,2,6,85,41,65,93,160,31.0,2.0,14.0,3.0,6.0,6.0,486.0,1136.6,47.35833333333334,10.047708657965874,73.2,27.0,46.2,0.9900256499301148,28.0,5.5,11.0,0.6543840113270121,14.447373393801966,14.269342403628118,14.354478458049885,15.249603174603171,15.010827664399093,13.847230320699706,0.6051618645249999,77.80345475450059,2.7808236651143807,12.0,484.7142857142857,0.0,2011-03-27
2011,13,492,1770225,2,0,0,1,2,104,46,56,100,181,18.0,1.0,10.0,3.0,0.0,4.0,510.0,253.6,10.566666666666668,17.372408575385993,55.6,0.0,55.6,2.348776470546112,28.0,4.4,12.0,2.070697610801758,18.38474111866969,16.183356009070295,16.63146258503401,20.84501133786848,20.84149659863945,18.149303530936184,2.0467785872395465,66.68306511383811,2.3717750871629395,10.0,480.42857142857144,0.0,2011-04-03
2011,14,513,1506985,7,1,0,4,2,126,32,66,113,162,55.0,4.0,23.0,12.0,10.0,6.0,568.0,107.0,4.458333333333334,3.3171381938504534,13.199999999999998,0.4,12.799999999999995,2.034512957266206,30.0,7.1,12.0,1.6977901410950682,18.825491307634163,16.94557823129252,17.500907029478462,20.950396825396822,20.722902494331066,18.62672497570457,1.6751710743360668,76.66604063369955,2.2741260735548097,10.0,495.57142857142856,0.0,2011-04-10
